39.4052,102.664,8.75802
355.127,166.556,8.09402
428.057,216.015,7.42526
406.532,270.656,6.4543
310.927,483.867,5.50402
297.665,53.2013,2.37723
306.206,304.593,7.76251
35.6226,361.228,7.44474
308.213,464.948,0.564114
1.84349,445.866,4.39322
361.552,176.409,4.02872
197.142,397.764,9.11465
335.142,286.287,2.50941
361.44,243.333,5.32826
283.14,46.4333,3.64013
276.435,309.989,7.5995
413.596,308.882,6.12618
341.601,423.54,9.25811
410.411,481.544,6.18481
71.3701,246.22,7.00591
84.5674,453.313,2.85959
437.45,6.2468,5.64612
498.441,385.855,9.21319
224.209,370.532,7.58494
158.98,441.186,8.06149
283.682,456.15,2.6394
487.22,103.37,5.10751
420.032,231.507,5.43594
455.688,439.631,0.594572
387.867,488.843,6.62687
179.439,243.369,7.29613
383.136,142.56,0.479621
391.286,252.07,7.07474
105.984,88.8129,3.94304
489.834,315.618,6.48149
147.666,41.7723,7.74996
123.33,366.25,8.56909
298.345,72.9553,4.17639
232.584,431.605,5.62003
96.0835,134.245,1.93779
11.2533,94.3753,3.25886
469.894,474.859,7.7066
280.925,471.434,0.155651
214.637,342.677,2.09321
191.88,408.347,2.39541
24.4544,346.596,7.74611
130.613,428.496,1.90216
365.49,498.894,1.60583
380.423,153.691,9.00131
95.181,407.227,2.3704
163.893,499.598,9.28274
453.928,250.185,1.45512
89.9357,282.25,2.29093
46.0373,342.687,2.32557
128.749,60.5828,6.04405
433.875,386.243,2.137
76.0266,291.888,0.418961
245.293,418.713,1.0279
239.308,324.71,3.32604
241.004,449.438,5.9231
116.777,198.69,5.34005
53.9089,209.572,3.88765
70.2987,446.33,5.78983
420.76,1.19007,2.16969
483.691,44.9,9.46646
336.413,318.844,3.14113
3.92112,408.254,5.0807
426.425,203.983,3.17182
361.847,262.918,4.41486
337.1,412.744,5.97167
315.07,122.832,5.04928
30.7093,221.355,7.51443
464.6,443.684,3.691
488.921,207.713,9.20039
395.331,115.032,8.32261
13.4066,431.45,4.02563
457.647,241.162,9.1674
424.768,457.702,2.15781
210.995,48.4438,6.59968
160.259,71.6539,1.53923
282.43,463.525,7.07732
345.369,228.859,7.60722
54.5225,245.056,2.92637
459.08,21.8566,7.71428
310.26,4.47251,9.59773
6.15954,204.672,3.6391
467.877,419.489,3.83134
173.845,357.982,0.426475
