39.4052,102.664,8.75802
1.84349,445.866,4.39322
84.5674,453.313,2.85959
437.45,6.2468,5.64612
158.98,441.186,8.06149
487.22,103.37,5.10751
105.984,88.8129,3.94304
147.666,41.7723,7.74996
96.0835,134.245,1.93779
11.2533,94.3753,3.25886
214.637,342.677,2.09321
24.4544,346.596,7.74611
163.893,499.598,9.28274
128.749,60.5828,6.04405
53.9089,209.572,3.88765
420.76,1.19007,2.16969
483.691,44.9,9.46646
315.07,122.832,5.04928
30.7093,221.355,7.51443
210.995,48.4438,6.59968
160.259,71.6539,1.53923
54.5225,245.056,2.92637
310.26,4.47251,9.59773
6.15954,204.672,3.6391
